"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876.351,0,0,0,0.9727594,59.71297,16216.874,5630.578,2256.075,4107.346,26678.2,475896.8,118782.2,1196032.58,30148.32,0,0,0,2174,0,0,0,0,0,0,0,28051.74,97269.49,38228.26,21157.72,43784.32,58882.27,140369.79,114926.5,100828.21,435691.1,396402.4,246230.235,226300,885114.4,185996,476545.6,227002,115528.5,116547.24,41000.28,13680.9264,483.6608,485.9577,977.1851,492.6263,708.2,126.9834,1692.1257,777.2095,588.8521,746.7037,334.2455,620.9351,286.4473,564.5016,283.5393,284.3696,571.1416,4002.89,19922.067,21800.02,100216.94,89679.56,221438.5,162459.98,112349.8,174583.54,68543.18,108245.84,51046.48,58311.5,299862.1,351324.5,514140.8,107605.1,40224.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.63876,53.48904,5639.033,7341.516,36231.223,42577.573,8121.524,703417.2,0,9.868907,1147.325,31876.47,788.5851,226110.49,3706.491,0,1003.673,0,0,0,0,0,264551.601,847028.72,99830.9,105965.02,326580.68,106157.15,142239.57,89757.46,248418.65,983984.1,300728.7,1327611.3,922673,2235974.7,684263.3,548297,302541.2,115705.16,206162.31,90879.48,20329.6228,967.3216,971.9154,1957.316,985.2526,3520.4682,1183.8822,3476.6425,1772.1968,1778.9534,3343.5013,1360.7698,2062.1498,855.3418,1680.6112,819.1432,804.889,1654.4354,4957.437,21982.128,13957.478,197277.35,287373,217042.39,670338.1,163395.32,572914.98,156503.67,496145.91,96171.81,138369.82,722109,563480,930103.7,175219.46,134.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.7156,9273.633,6441.824,44059.738,420831.89,85169.07,45521.507,0,20780.498,18631.31,89128.02,52254.4604,144647.9,0,22902.8,150281.0995478,0,0,0,0,0,0,52836.93,48826.96,437731.4,133392.8,44142.87,106917.53,21160.79,406641.3,173000.9,473839.7,18360.99,132402.2,908185.2,275344.2,152481.16,48722.34,41587.12,67738.9,7046.12,5307.781,483.6608,485.9577,978.658,492.6263,3359.939,1970.828,1926.346,886.0984,889.4767,1788.8143,899.1998,1802.3844,745.7261,2226.9114,1991.954,2478.475,4149.081,652.0495,20320.918,16968.9,113998.25,107009.4,138271.9,240386.6,96002.33,255576.1,60690.42,75289.13,13400.54,68329.95,446451.03,127554.6,334815.1,134522.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499821,217.3008,44239.486,58954.14,31394.98,1414383.29,40598.65,51166.91,0,112031.13,52240.22,196013.1,144436.43,300426.6,0,77408.4,383379.5,0,0,0,0,0,0,165835.78,21343.79,33200.85,219018.14,99822.26,133874.63,61147.34,204991.29,139214.2,544471.1,0,108735.5,430170.2,156485.7,85531.43,41360.96,41587.12,60556.77,4205.151,8292.191,1102.03,485.9577,978.658,811.16,4034.485,2039.138,2627.6756,886.0984,889.4767,1788.8143,899.1998,1807.6392,908.3006,3062.8238,4568.982,6023.437,10216.935,4541.772,73084.46,54391.07,252508.3,84666.3,104027.8,200139.7,155139.6,452090.95,27231.11,39218.18,18380.26,38634.38,151207.28,146958.3,400760.3,1805907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495.707,16802.837,87197.967,23052.924,687827.7,1687056.4,85667.01,310679.983,324555.6,820367.34,219381.6,1387412.8,937560.7,202019.52,0,225953.73,489807.96,9433.064,0,0,0,0,341.2325,736097.12,202204.62,70394.69,1660029.957,3669361.1,341820.02,162423.29,484304.31,561347.11,191096.54,43.05437,280611.1,703979.9,176980.65,92732.35,42689.65,58374.67,46167.694,8629.624,17389.362,7962.191,3385.784,3936.8354,3753.742,8105.416,4078.276,7372.509,1861.7122,1778.9534,3577.6286,1798.3996,3615.2784,1816.6012,3177.0187,1594.305,3371.0869,15988.9105,53581.92,360248.38,90787.46,411530.29,178530.02,174744.43,449842.8,232337.7,361208.82,137579.56,126012.12,49713.88,150105.14,415833.87,351360.7,693501.7,1620157.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797,8709.026,34531.37,29692.46,270957.6,280007.52,67751.15,253895.43,1054844,1765272.5,144368.7,405032.1,858467.4,0,43828.231,110027.6,356315,8545.521,0,0,0,0,0,1095844,67628.38,39539.53,26699.64,17320.59,109933.52,23638.75,84063.59,43974.23,170759.2,0,153615.8,275473.58,53685.36,21962.1,8886.688,4743.791,7851.334,4314.812,8694.681,4337.823,2474.482,3999.58,2013.264,4052.708,2039.138,4104.448,1623.214,889.4767,1788.8143,899.1998,1807.6392,908.3006,1022.664,475.5552,476.947,3320.9097,22643.75,28584.282,36169.97,92237.57,113897.3,124479.5,290948.9,98063.89,306082,110090.3,101209.37,61310.71,125068.2,443678.2,215066.6,333422.2,215769.1,2784.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.33301,868.21965,366.0312,0,54782.51,314860.45,26230.9595684,50850.1695684,492209.83,1057997.86,3145489,4682826.4,2073139.4,962425.3,1434891.8,0,269806.329,196250.62,816658.3,837903.3,182119.63,27537.92,0,0,12908.54,1173771.18,299993.6,62402.08,58404.995,59731.95,184536.09,124492.23,243699.32,132032.71,186006.266,0,143835.84,994476.8,56670.92,40071.88,16517.185,8422.597,16995.988,8629.624,17389.362,5632.891,3972.014,7999.16,4026.528,8105.416,4078.276,8208.896,4123.9,3112.54,3625.9042,1798.3996,3615.2784,1825.5868,2027.628,878.6609,880.7499,6682.2265,40233.59,33174.441,34588.8,192214.96,377407.8,519147.5,1617796.9,198959.8,237764.26,168809.51,180394.88,75925.57,134524.33,987704.4,1956124.9,1123222.1,651068.3,316388.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532.907,16371.82,1641.826,0,0,0,0,0,85405.17,1197984.9,1037797,2777382,459644,488965.2,1411303.6,0,154287.57,111197.3,250302.93,279858.1,187147.2,290118.36,12759.59,114209.02,153215.1,123437.28,29288.52,213485,43090.73,38454.48,62088.15,71525.23,683611.1,1846.302,0,46864.89,236514,370677.8,11179.22,22058.84,8298.33,4046.658,8562.924,4314.812,8694.681,2090.582,1986.007,3999.58,2013.264,4052.708,2039.138,4104.448,2063.424,2071.291,2451.4604,899.1998,1808.7015,931.9719,1496.1541,424.9588,426.2024,15254.984,5636.914,17518.497,14713.41,71545.84,100287.6,229391.4,712188.6,197906.9,263348.39,79769.62,136721.37,39872.52,78688.19,292311.1,347600.8,662801.4,505490.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.2077,810.6838,0,0,0,0,0,0,0,275289.98,866399.4,1109430.9,1148950.6,4917246,5455851.5,0,460343.49,218809.69,499836.88,521679,228041.83,571157.2,204894,1068208.19,181496.43,400450.49,72717.29,478245.06,110650.11,106418.56,2134410.9,593392.5,1191022.2,0,0,1204207.3,588930,535698.6,23933.9,44534.19,16322.244,10028.579,18633.08,8544.53,12334.995,3953.479,3972.014,7999.16,4026.528,8105.416,4078.276,8208.896,4126.848,4142.582,7204.753,1839.5919,3677.6708,1873.4306,3746.7038,3233.679,3561.147,22920.049,51411.268,48222.126,16507.319,205373.96,202621.6,305151.5,813374.4,439845.3,1139252.5,202011.93,627544.44,141099.42,166141.29,291991.62,378330.9,4620726.8,330258.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19950.65,250738.53,358397.7,1626668,1668237.3,0,490611.9,59155.09,455882.6,95977.48,219390.2,258163.47,69385.13,210483.37,52645.55,185757.05,26485.33,90101.27,95631.27,87107.77,11214.99,103640.4,0,0,0,587593.2,300491.7,128797.65,7393.238,13011.651,6450.456,6485.727,11061.594,2273.515,3924.479,1976.621,1986.007,3999.58,2013.264,4052.708,2039.138,4104.448,2063.424,2071.291,4165.545,1664.397,1864.1885,936.7153,1882.3108,1460.947,2971.092,11661.641,47322.72,68902.95,6826.775,100953.58,75648.58,62616.8,171706.22,106107.8,402836.6,102041.9,199980.94,105742.1,106040.8,258584.25,233251.2,435628.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169722.7,258095.6,768662.5,769445.6,0,344941.9,84566.34,160767.47,409658.2,102086.8,120194.34,129714.8,253755.85,75291.15,103235.88,14971.98,183786.5,149155.54,3.15256,227.6846,0,0,0,0,674328.6,203009.2,109991.66,6341.71,12793.142,6450.456,6485.727,7529.449,1947.557,3924.479,1976.621,1986.007,3999.58,2013.264,3404.554,2039.138,4104.448,2063.424,2071.291,4165.545,2090.514,2154.773,934.7043,1802.3337,898.1345,989.3592,6876.862,3682.216,31400.63,12946.85,100378.4,48781.41,67130.39,79235.15,34196.73,221997.76,105325.9,202419.27,123547.1,115113.2,473391,272488,610422.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484841.8,459233.2,151200.7,736073.4,192658.58,1161792.39,718140.8,743781.79,155862.14,171064.75,412672.8,221410.7,326920.5,972101.1,375320.69,115066.46,441582.83,789748.3,0,19145.842,71245.162,0,0,76072.18,1416873.3,193002.62,300524.23,23323.379,25744.363,12900.912,12283.368,9063.369,5031.258,9631.838,3953.242,3971.486,7689.394,3399.07,2977.9885,2168.6488,4444.8077,2292.3652,2340.9441,5419.876,4007.985,7474.275,2164.4378,3762.3955,1890.9044,1910.7452,10366.654,8556.735,27280.543,30098.13,321129.81,270759.5,103591.67,155664.12,145605.16,189448.08,225818.88,693598.99,170609.33,204767.46,734891.4,953152.9,1667913.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466912.7,123444.6,1168851.3,7788231,247723.71,181861.7,55075.65,80089.6,45906.77,201217.26,201088.6,192526.99,97170.58,1019386,2737954,0,23857.04,0,0,0,101599.5,635501.1,95061.57,114727.41,30442.26,43182.91,7840.893,9601.086,20893.52,10957.83,21440.63,970.9153,791.8516,1313.3358,661.0924,1330.7821,624.8812,1333.3794,677.5632,680.1471,1367.8344,868.7047,2711.859,1133.463,1882.3108,945.4522,1090.209,4243.954,2082.539,4208.444,21493.6,99621.72,116700.9,98297.74,65140.24,36330.71,123493.81,69025.9,87713.38,44721.02,98127.27,542421.7,552001.2,946977.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411.799,2807055.7,1257773.5,867726,1727742.7,550932.92,142671.27,189068.07,748309.5,95478.89,215172.61,101368.27,695550.73,221271.64,414511.66,0,0,629262.02,0,0,0,3406311.8,1278118.6,140366.6,245373.68,68128.52,103236.56,20481.077,21573.56,43492.46,21915.66,38780.611,1845.1304,1304.2874,2626.6716,1290.5915,2661.5642,1337.5682,2695.5434,1355.1264,1360.2942,2735.6688,1375.1636,2764.4568,1391.0924,3447.4165,1885.844,2072.618,8525.203,4180.394,8146.827,48294.96,239331.46,363765,297376,470350.94,130465.96,223891.57,141632.4,319621.47,168424.41,308691.8,1381730.8,6613061.9,1869135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116005.2,1207699.3,581186.3,255303.2,69457.59,189191.79,42558.26,41520.11,135008.46,89942.01,67305.06,474957.6,103379.7,0,0,0,11523.45,12749.22,0,0,0,593031.7,538719,103430.3,153530.6,61873.5,48499.22,10598.33,10786.78,21120.8,9706.766,13472.439,4615.1,652.1437,1276.1723,661.0704,1330.7821,669.5891,1347.7717,677.5632,680.1471,1367.8344,687.5818,1382.2284,694.5413,1415.7458,945.3091,980.1393,4106.792,1954.186,11465.555,49550.68,113078.83,88162.46,163475.9,350419.8,164718,133662.08,48209.98,114902.45,247599.6,308003.1,2457461,1241844,200028.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.25305,2720.091,9288.027,5216.027,229,0,0,0,0,0,0,0,0,510092.77,3141332,2535196,4547871.6,981541.6,589053.13,196888.74,286300.25,159434.66,336613.2,2170929.1,663473.7,793366.07,786824.8,63357.29,0,0,0,2934.668,41840.65,0,0,0,1290368.5,1286157.6,223367.7,373915.96,138956.68,156132.26,16626.155,13836.713,24586.959,12243.658,24671.912,12197.61,1475.527,2626.6716,1322.1848,2661.5642,1339.1782,2695.5434,1355.1264,1360.2942,2735.6688,1375.1636,2764.4568,1389.0826,4736.8216,6238.176,6554.535,13951.408,7857.71,14281.379,32579.57,401717.11,195935.17,263880.17,1290897.8,472614.7,564781.72,129800.04,212694.17,730805.1,1089208.8,3942572.7,735755.9,477425.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298.316,22430.892,30068.72,230844,102499.01,70.79324,0,0,0,0,0,0,0,250608.19,1408169,941090.5,1310646.3,145090,143260.01,74755.77,120145.7,323323.2,80826.32,495413.3,180769.8,156008.29,400068.9,1056656,0,0,0,0,0,0,0,0,243021.8,873698.9,196173.2,140315.35,50312.64,13126.741,5713.524,5722.938,12149.034,6121.829,12335.956,6182.693,662.6855,1313.3358,650.4885,1271.6754,669.5891,1347.7717,677.5632,680.1471,1367.8344,687.5818,1382.2284,694.5413,3373.0858,3694.354,3705.17,7725.986,4182.761,8135.682,27004.34,285934.7,226794,749715.9,634379.5,166258.2,332981.5,95736.45,208993.23,100189.8,275327.3,2021075.9,199879.7,460496.9,95241.68,9914.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26323.87,22432.146,12480.72,57517.67,45735.03,212554.5,1923.012,0,0,0,0,0,0,546160.1,665940.8,936370.5,1969803.5,105274.9,413765.6,88666.71,97388.05,150786.7,101869.8,436531.3,607100.1,73382.95,119360.6,653852,0,0,0,0,0,0,0,0,309445.8,872559.5,165197.8,113186.28,26445.46,11785.465,5993.51,6026.276,12149.034,6121.829,12335.956,5987.624,652.1437,1282.8394,661.0924,1330.7821,669.5891,1347.7717,677.5632,680.1471,1367.8344,687.5818,1382.2284,694.5413,3591.2082,3647.586,3606.236,7578.777,4182.067,8279.349,22532.16,548039.1,311319.2,315497,350456.8,143230.7,284982.8,101796.8,271631.19,131344.5,161137.7,1078793,261847.2,1917971.3,513923.6,362821.86,0,0,0,0,0,0,0,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32102.18,69167.65,34816.376,17183.355,16853.522,29898.972,26506.979,30623.536,0,0,0,0,0,7760.6195,1243681.4,1197779.6,1620541.6,5914281.4,321374.6,1998010.7,534697.78,702532.1,433083.2,591345.5,1369850.13,107454.77,154722.9,295215.78,398308.188,0,0,0,0,0,0,0,34700.767,844372.7,1756685.2,332683.1,235209.14,54886.71,59058.42,13655.349,12052.552,24298.068,12243.658,24671.912,7575.58,1098.8018,1906.2243,977.9674,2368.8372,1339.1782,2695.5434,1355.1264,1360.2942,2636.2133,1331.672,2746.6082,1829.3277,6133.287,3384.703,2672.692,10673.366,7600.916,16003.342,16907.042,596589.91,499500.5,482055.8,1127408.5,497446.8,507994,228155.8,697300.3,311833.1,234218.3,1739653.4,863634.2,4744710.6,1452886.4,2102339.96,0,0,0,0,0,129136.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28635.547,5870.291,8105.03,1879.734,2353.09,4082.466,3246.008,19703.1401,0,0,0,0,0,72321.81,489655,366033.8,1530575,3821976,335160.6,870788.6,187575,749528.9,346335.1,455084.3,243210.68,160941.8,254432.17,861272.1,0,0,0,0,0,0,0,0,30531.33,431776.6,518258,92557.04,181963.74,31371.92,63286.71,30331.06,11358.26,12149.034,6121.829,12335.956,1991.078,458.3726,923.1065,464.6628,961.5022,555.1238,1309.0932,677.5632,645.2119,1339.0393,635.8239,1714.8864,1781.682,3403.945,1694.225,1710.15,5959.915,3028.982,7327.793,10952.04,301037.27,231109.5,293055.4,869852,517763.2,1139619.4,491188.5,475714.5,191044.3,101010.6,687372.3,973001.9,3384672,1979998,1668941.8,0,0,0,8568.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.9771,55476.325,7125.078,12711.097,7800.191,5290.203,11553.698,9875.642,131768.0927,658.203,83751.38,117829.6,14748.4,13794.836,203957.36,1084286.2,1043478.3,1577679.9,2183832.4,1371748.4,2555694.2,1354916.6,2093474.3,1510756.9,378372.59,584561.29,1869516.5,1158364.2,222166.35,0,0,0,172974.534,10283.22,65571.56,2758.648,0,2473.957,881412.9,855508.8,234928.4,390372.45,55651.21,106739.68,63457.15,31077.27,24298.068,12243.658,17731.197,919.293,916.7452,1846.213,929.3256,1870.7384,941.2698,2259.56,1334.3857,1339.729,2729.5169,1372.0449,5631.8535,3579.076,7093.003,3421.679,3621.452,14344.934,6356.87,14074.016,7802.303,444800.39,456265,1078155.4,3093890.9,2389031.9,2302180.5,375059.2,932996.4,385024.1,235750.1,1288866,1332001.5,3145669.2,1651170.5,2321992.51,0,1591.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
